pincode,city,state,district,lat,lon
721201,Medinipur,WB,Medinipur West,22.73825,87.5170278
721211,Medinipur,WB,Medinipur West,22.606803,87.7246498
721212,Ghatal,WB,Medinipur West,22.6637,87.7468
721222,Kharar,WB,Medinipur West,22.7252,87.6754
721232,Medinipur,WB,Medinipur West,22.7065,87.6162
721242,Ramjibanpur,WB,Medinipur West,22.8226,87.6137
721253,Medinipur,WB,Medinipur West,22.70215,87.3378
721260,Medinipur,WB,Medinipur West,22.6388,87.4977
721301,Kharagpur,WB,Medinipur West,22.346,87.232
721302,Medinipur,WB,Medinipur West,22.3215556,87.3099167
721303,Medinipur,WB,Medinipur West,22.3396944,87.21275
721304,Medinipur,WB,Medinipur West,22.3377,87.2693
721305,Medinipur,WB,Medinipur West,22.330409,87.318099
721306,Medinipur,WB,Medinipur West,22.34046,87.307838
721401,Medinipur,WB,Medinipur East,21.214858,81.659262
721402,Medinipur East,WB,Medinipur East,21.7745451,87.7476739
721403,Medinipur East,WB,Medinipur East,21.9372222,87.7761111
721404,Medinipur East,WB,Medinipur East,21.7786111,87.7419444
721405,Medinipur East,WB,Medinipur East,21.823665,87.657171
721406,Medinipur East,WB,Medinipur East,21.778731,87.754979
721420,Medinipur West,WB,Medinipur West,21.0002971,87.0003942
721422,Medinipur East,WB,Medinipur East,21.888507,87.658861
721423,Medinipur,WB,Medinipur East,21.658409,87.587289
721424,Medinipur,WB,Medinipur West,22.083207,87.368666
721425,Medinipur,WB,Medinipur East,21.987358,87.743348
721426,Medinipur,WB,Medinipur West,21.976499,87.328627
721427,Medinipur,WB,Medinipur East,21.819695,87.771996
721428,Medinipur,WB,Medinipur East,21.636914,87.498771
721429,Egra,WB,Medinipur East,21.833012,87.564304
721430,Medinipur,WB,Medinipur East,21.935252,87.847609
721431,Medinipur,WB,Medinipur East,21.9124199,87.9261262
721432,Medinipur,WB,Medinipur East,21.896932,87.879523
721433,Medinipur,WB,Medinipur East,21.781134,87.745038
721434,Medinipur,WB,Medinipur East,22.0813107,87.6359125
721435,Medinipur,WB,Medinipur West,22.916721,88.045491
721436,Medinipur,WB,Medinipur West,21.8220979,87.4331445
721437,Medinipur,WB,Medinipur West,22.175658,87.37611
721438,Medinipur,WB,Medinipur East,21.973062,87.566775
721439,Medinipur,WB,Medinipur East,22.0499237,87.5272212
721440,Medinipur,WB,Medinipur East,22.0098151,87.6359125
721441,Ramnagar,WB,Medinipur East,21.6492722,87.5284578
721442,Medinipur,WB,Medinipur East,21.76231,87.860584
721443,Medinipur,WB,Medinipur West,21.925534,87.476493
721444,Medinipur,WB,Medinipur East,21.9344262,87.6766052
721445,Medinipur,WB,Medinipur West,22.6916,87.7719
721446,Medinipur,WB,Medinipur East,21.6691591,87.4953452
721447,Medinipur,WB,Medinipur East,21.8215022,87.4894443
721448,Medinipur,WB,Medinipur East,21.752285,87.483037
721449,Medinipur,WB,Medinipur East,22.9867569,87.8549755
721450,Medinipur,WB,Medinipur East,21.748852,87.779757
721451,Medinipur,WB,Medinipur West,22.0242641,87.3152799
721452,Medinipur,WB,Medinipur East,21.8170062,87.5902441
721453,Medinipur,WB,Medinipur East,21.70712,87.572418
721454,Medinipur,WB,Medinipur East,25.03599,86.286951
721455,Medinipur,WB,Medinipur East,21.675156,87.700338
721456,Medinipur,WB,Medinipur East,21.998993,87.673882
721457,Medinipur,WB,Medinipur West,21.84078,87.296642
721458,Medinipur East,WB,Medinipur East,22.06379,87.660579
721463,Medinipur East,WB,Medinipur East,21.621445,87.507221
721467,Medinipur,WB,Medinipur West,22.130462,87.53464
721501,Medinipur,WB,Jhargram,22.6321,86.7643
721503,Medinipur,WB,Jhargram,22.4497,86.8747
721504,Bankura,WB,Bankura,22.504,86.9912
721505,Medinipur,WB,Jhargram,22.4761,86.8572
721506,Medinipur,WB,Jhargram,22.2059,86.8948
721507,Medinipur,WB,Jhargram,22.45,86.9958
721513,Medinipur,WB,Medinipur West,22.371,87.1248
721514,Medinipur,WB,Jhargram,22.4745,87.0207
721515,Medinipur,WB,Jhargram,22.6168,86.8183
721516,Medinipur,WB,Jhargram,22.584,87.0499
721517,Jhargram,WB,Jhargram,22.2809,86.9223
721601,Medinipur,WB,Medinipur East,24.3588,87.8041
721602,Medinipur,WB,Medinipur East,22.0838,88.0403
721603,Medinipur,WB,Medinipur East,22.139,88.062
721604,Haldia,WB,Medinipur East,22.3,88.0559
721606,Medinipur,WB,Medinipur East,22.0312171,88.042939
721607,Medinipur,WB,Medinipur East,22.0195,88.0619
721624,Medinipur East,WB,Medinipur East,22.116759,87.59
721625,Medinipur,WB,Medinipur East,15.5934,86.0055
721626,Medinipur,WB,Medinipur East,22.9051,87.8842
721627,Medinipur,WB,Medinipur East,24.3491,92.1314
721628,Medinipur,WB,Medinipur East,22.2498,88.1065
721629,Medinipur,WB,Medinipur East,22.5384,88.0213
721631,Medinipur,WB,Medinipur East,22.2092,88.2753
721632,Medinipur,WB,Medinipur East,23.1444,87.9658
721633,Medinipur,WB,Medinipur East,23.3102,87.2788
721634,Medinipur,WB,Medinipur East,22.3623,87.7811
721635,Medinipur,WB,Medinipur East,22.1138,88.112
721636,Medinipur,WB,Medinipur East,22.302,87.925
721637,Medinipur East,WB,Medinipur East,22.293121,87.923554
721641,Medinipur,WB,Medinipur East,22.4705,87.7739
721642,Medinipur,WB,Medinipur East,15.5934,88.7265
721643,Medinipur,WB,Medinipur East,22.7639,88.1081
721644,Medinipur,WB,Medinipur East,22.7639,88.1081
721645,Medinipur,WB,Medinipur East,22.0838,88.0403
721646,Medinipur,WB,Medinipur East,22.1594,88.3792
721647,Ramchandrapur,WB,Medinipur East,22.7639,88.1081
721648,Medinipur,WB,Medinipur East,24.4536,87.9044
721649,Medinipur,WB,Medinipur East,22.3578,88.1922
721650,Medinipur,WB,Medinipur East,22.8722,88.1081
721651,Medinipur,WB,Medinipur East,22.9221,87.9839
721652,Medinipur,WB,Medinipur East,22.1454,87.9751
721653,Medinipur,WB,Medinipur East,22.2565,87.8619
721654,Medinipur,WB,Medinipur East,22.1303,88.0483
721655,Medinipur,WB,Medinipur East,22.1125,88.4393
721656,Medinipur,WB,Medinipur East,15.5934,87.9551
721657,Medinipur,WB,Medinipur East,22.9221,87.9839
721658,Medinipur,WB,Medinipur East,22.9221,87.9839
721659,Medinipur,WB,Medinipur East,22.9706,88.0291
722101,Bankura,WB,Bankura,22.2346111,87.0650833
722102,Bankura,WB,Bankura,23.2842493,86.9933979
722121,Bankura,WB,Bankura,23.2582,87.0647
722122,Bankura,WB,Bankura,23.047248,87.446697
722132,Bankura,WB,Bankura,23.3084649,86.9649056
722133,Bankura,WB,Bankura,23.4568362,87.0058724
722134,Bankura,WB,Bankura,22.80001,86.94999
722135,Bankura,WB,Bankura,22.866678,86.783322
722136,Bankura,WB,Bankura,23.1653642,86.9488622
722137,Bankura,WB,Bankura,23.3084649,86.9649056
722138,Bankura,WB,Bankura,23.0010617,87.1117246
722139,Bankura,WB,Bankura,23.25241,86.874
722140,Bankura,WB,Bankura,22.9812,86.78247
722141,Bankura,WB,Bankura,23.0128007,87.5939427
722142,Bankura,WB,Bankura,23.426396,87.285113
722143,Puruliya,WB,Bankura,23.5513,87.11239
722144,Bankura,WB,Bankura,23.144937,87.20448
722146,Bankura,WB,Bankura,23.1575,87.0475
722147,Bankura,WB,Bankura,23.144936,87.204481
722148,Bankura,WB,Bankura,22.83325,86.75197
722149,Bankura,WB,Bankura,22.933416,87.234339
722150,Sarenga,WB,Bankura,22.767183,87.0218109
722151,Bankura,WB,Bankura,22.89625,87.1162
722152,Bankura,WB,Bankura,23.0906947,87.050551
722153,Bankura,WB,Bankura,23.5227509,86.9354843
722154,Bankura,WB,Bankura,22.9812,86.78247
722155,Bankura,WB,Bankura,22.74281,87.02795
722156,Bankura,WB,Bankura,22.9875,87.14365
722157,Bankura,WB,Bankura,23.079739,87.328527
722158,Bankura,WB,Bankura,23.5227,86.9354
722160,Bankura,WB,Bankura,22.9179892,86.9830436
722161,Bankura,WB,Bankura,22.8864273,87.7049413
722162,Bankura,WB,Bankura,23.13095,87.18497
722164,Bankura,WB,Bankura,23.4376,87.19525
722173,Bankura,WB,Bankura,23.16324,83.933858
722183,Bankura,WB,Bankura,23.51917,87.39389
722201,Bankura,WB,Bankura,23.149927,87.631066
722202,Bankura,WB,Bankura,23.13095,87.18497
722203,Beliatore,WB,Bankura,23.079725,87.18495
722204,Bankura,WB,Bankura,23.3937333,87.3054
722205,Bankura,WB,Bankura,23.079725,87.18497
722206,Bankura,WB,Bankura,23.2216897,87.5340076
722207,Sonamukhi,WB,Bankura,23.303227,87.415684
722208,Bankura,WB,Bankura,23.303227,87.415684
723101,Puruliya,WB,Purulia,23.2029,86.221982
723102,Puruliya,WB,Purulia,23.2144896,86.4413309
723103,Puruliya,WB,Purulia,23.3137712,86.437709
723104,Purulia,WB,Purulia,23.3427018,86.6031465
723121,Adra,WB,Purulia,23.627325,86.869584
723126,Puruliya,WB,Purulia,23.4083861,86.4149342
723127,Puruliya,WB,Purulia,23.01176,86.364287
723128,Puruliya,WB,Purulia,23.0778366,86.4512443
723129,Puruliya,WB,Purulia,22.910379,86.555121
723130,Puruliya,WB,Purulia,23.220964,86.7760115
723131,Puruliya,WB,Purulia,23.0590278,86.6575833
723132,Puruliya,WB,Purulia,23.260699,86.39571
723133,Raghunathpur,WB,Purulia,23.509395,86.618785
723142,Purulia,WB,Purulia,23.5780052,86.7642624
723143,Puruliya,WB,Purulia,23.1154173,86.085155
723145,Puruliya,WB,Purulia,23.5967494,86.4795366
723146,Puruliya,WB,Purulia,23.5645968,86.4611578
723147,Purulia,WB,Purulia,23.4378999,86.3902016
723148,Puruliya,WB,Purulia,23.3119839,86.4962619
723149,Puruliya,WB,Purulia,23.3730626,86.2852153
723151,Puruliya,WB,Purulia,23.094696,86.39115
723152,Puruliya,WB,Purulia,23.200277,86.126732
723153,Purulia,WB,Purulia,23.185159,86.213309
723154,Puruliya,WB,Purulia,23.2941755,86.2008762
723155,Puruliya,WB,Purulia,23.5290276,86.4263229
723156,Puruliya,WB,Purulia,23.5558675,86.8446218
723201,Puruliya,WB,Purulia,23.4207326,86.1217424
723202,Jhalda,WB,Purulia,23.3641111,85.9774167
723212,Puruliya,WB,Purulia,23.31305,85.8614181
723213,Purulia,WB,Purulia,23.075105,86.01125
723215,Purulia,WB,Purulia,23.5092491,86.0962783
731101,Suri,WB,Birbhum,23.535,87.322
731102,Suri,WB,Birbhum,23.830887,87.501245
731103,Suri,WB,Birbhum,23.949801,87.596418
731104,Birbhum,WB,Birbhum,23.834556,87.462028
731121,Suri,WB,Birbhum,87.552736,23.817131
731123,Dubrajpur,WB,Birbhum,23.821442,87.292914
731124,Suri,WB,Birbhum,23.772506,87.426085
731125,Suri,WB,Birbhum,23.832719,87.258102
731126,Suri,WB,Birbhum,23.905152,87.408356
731127,Suri,WB,Birbhum,24.061689,87.52087
731129,Suri,WB,Birbhum,23.815182,87.637146
731130,Suri,WB,Birbhum,24.026182,87.256236
731132,Suri,WB,Birbhum,24.044664,87.581599
731133,Suri,WB,Birbhum,23.751912,87.311553
731201,Suri,WB,Birbhum,23.815182,87.637146
731202,Suri,WB,Birbhum,24.179018,87.867537
731204,Bolpur,WB,Birbhum,23.631129,87.65688
731214,Suri,WB,Birbhum,23.686954,87.517327
731215,Suri,WB,Birbhum,23.625741,87.905283
731216,Suri,WB,Birbhum,24.045659,87.645781
731218,Suri,WB,Birbhum,24.004006,87.792933
731219,Suri,WB,Birbhum,24.449306,87.825501
731220,Suri,WB,Birbhum,24.307326,87.864796
731221,Suri,WB,Birbhum,24.405136,87.95921
731222,Suri,WB,Murshidabad,23.268924,87.706177
731223,Suri,WB,Birbhum,24.219962,87.778793
731224,Suri,WB,Birbhum,23.4558583,88.06275
731233,Suri,WB,Birbhum,24.11308,87.783712
731234,Sainthia,WB,Birbhum,23.959964,87.677838
731235,Birbhum,WB,Birbhum,23.690133,87.709904
731236,Suri,WB,Birbhum,23.705884,87.586539
731237,Suri,WB,Birbhum,24.245494,87.981881
731238,Suri,WB,Birbhum,24.357418,87.90455
731240,Suri,WB,Birbhum,23.630554,87.821815
731241,Suri,WB,Murshidabad,24.175771,87.965946
731242,Suri,WB,Birbhum,24.254605,87.918771
731243,Suri,WB,Birbhum,24.258398,87.766493
731244,Suri,WB,Birbhum,24.145126,87.888081
731245,Suri,WB,Birbhum,23.996416,87.834099
731301,Suri,WB,Birbhum,23.659056,87.84024
731302,Suri,WB,Birbhum,23.78456,87.884431
731303,Suri,WB,Birbhum,23.865627,87.834099
731304,Suri,WB,Birbhum,23.833569,87.842265
732101,English Bazar,WB,Maldah,24.9996111,88.1455
732102,English Bazar,WB,Maldah,25.011173,88.141133
732103,English Bazar,WB,Maldah,25.011173,88.141133
732121,Aiho,WB,Maldah,25.011173,88.141133
732122,English Bazar,WB,Maldah,25.011173,88.141133
732123,English Bazar,WB,Maldah,25.011173,88.141133
732124,Maldah,WB,Maldah,25.011173,88.141133
732125,English Bazar,WB,Maldah,25.011173,88.141133
732126,English Bazar,WB,Maldah,25.011173,88.141133
732127,English Bazar,WB,Maldah,25.011173,88.141133
732128,English Bazar,WB,Maldah,25.2886,88.38367
732138,English Bazar,WB,Maldah,25.1417,88.2976
732139,English Bazar,WB,Maldah,25.011173,88.141133
732140,English Bazar,WB,Maldah,25.011173,88.141133
732141,English Bazar,WB,Maldah,25.162655,88.339631
732142,English Bazar,WB,Maldah,25.2886,88.38367
732144,Maldah,WB,Maldah,24.9996111,88.1455
732201,English Bazar,WB,Maldah,25.011173,88.141133
732202,English Bazar,WB,Maldah,25.162655,88.339631
732203,English Bazar,WB,Maldah,25.162655,88.339631
732204,English Bazar,WB,Maldah,25.4635,88.1718
732205,English Bazar,WB,Maldah,25.011173,88.141133
732206,English Bazar,WB,Maldah,25.011173,88.141133
732207,English Bazar,WB,Maldah,25.011173,88.141133
732208,English Bazar,WB,Maldah,25.011173,88.141133
732209,English Bazar,WB,Maldah,25.011173,88.141133
732210,English Bazar,WB,Maldah,25.011173,88.141133
732215,English Bazar,WB,Maldah,24.0004861,87.0012916
732216,Maldah,WB,Maldah,25.2886,88.38367
733101,West Dinajpur,WB,Dinajpur Dakshin,25.2266944,88.7749722
733102,West Dinajpur,WB,Dinajpur Dakshin,25.22,88.77
733103,West Dinajpur,WB,Dinajpur Dakshin,25.25,88.77
733121,West Dinajpur,WB,Dinajpur Dakshin,25.22,88.77
733123,West Dinajpur,WB,Dinajpur Uttar,25.22,88.77
733124,Gangarampur,WB,Dinajpur Dakshin,25.39,88.51
733125,Balurghat,WB,Dinajpur Dakshin,25.38,88.27
733126,West Dinajpur,WB,Dinajpur Dakshin,25.22,88.77
733127,Balurghat,WB,Dinajpur Dakshin,25.3,88.57
733128,West Dinajpur,WB,Dinajpur Uttar,25.45,88.16
733129,West Dinajpur,WB,Dinajpur Uttar,25.67,88.33
733130,West Dinajpur,WB,Dinajpur Uttar,25.65,8814
733132,West Dinajpur,WB,Dinajpur Dakshin,25.36,88.52
733133,West Dinajpur,WB,Dinajpur Dakshin,25.32,88.76
733134,Raiganj,WB,Dinajpur Uttar,25.6,88.12
733140,West Dinajpur,WB,Dinajpur Dakshin,25.22,88.77
733141,West Dinajpur,WB,Dinajpur Dakshin,25.42,88.73
733142,West Dinajpur,WB,Dinajpur Dakshin,25.36,88.51
733143,West Dinajpur,WB,Dinajpur Uttar,25.52,88.16
733145,West Dinajpur,WB,Dinajpur Dakshin,25.26,88.89
733156,West Dinajpur,WB,Dinajpur Uttar,25.87,87.82
733158,Dinajpur Dakshin,WB,Dinajpur Dakshin,26.26,88.19
733201,West Dinajpur,WB,Dinajpur Uttar,25.89,87.84
733202,Islampur,WB,Dinajpur Uttar,25.25,88.77
733207,West Dinajpur,WB,Dinajpur Uttar,26.31,88.28
733208,West Dinajpur,WB,Dinajpur Uttar,26.14,88.02
733209,West Dinajpur,WB,Dinajpur Uttar,25.87,87.84
733210,West Dinajpur,WB,Dinajpur Uttar,26.016,88.10704
733215,West Dinajpur,WB,Dinajpur Uttar,25.22,88.77
734001,Darjeeling,WB,Darjeeling,26.7097222,88.4287778
734002,Darjeeling,WB,Darjeeling,26.7097222,88.4287778
734003,Darjeeling,WB,Darjeeling,26.7467,88.4162
734004,Jalpaiguri,WB,Jalpaiguri,26.6955,88.4416
734005,Darjeeling,WB,Darjeeling,28.6912,77.2901
734006,Jalpaiguri,WB,Jalpaiguri,26.543477,88.720526
734007,Jalpaiguri,WB,Jalpaiguri,26.543477,26.543477
734008,Kalimpong,WB,Kalimpong,26.9688,88.4186
734009,Darjeeling,WB,Darjeeling,26.84952,88.44081
734010,Darjeeling,WB,Darjeeling,26.7083868,88.4268691
734011,Darjeeling,WB,Darjeeling,26.970309,88.22289
734012,Darjeeling,WB,Darjeeling,26.68,88.3662
734013,Darjeeling,WB,Darjeeling,27.036007,88.262675
734014,Darjeeling,WB,Darjeeling,26.6753,88.3238
734015,Jalpaiguri,WB,Jalpaiguri,26.543477,88.720526
734101,Darjiling,WB,Darjeeling,27.0409444,88.2648056
734102,Darjiling,WB,Darjeeling,27.036,88.2626
734103,Darjiling,WB,Darjeeling,27.0331,88.2561
734104,Darjiling,WB,Darjeeling,27.036,88.2626
734105,Darjiling,WB,Darjeeling,27.036,88.2626
734201,Darjiling,WB,Darjeeling,27.075176,88.202362
734203,Darjiling,WB,Darjeeling,26.8716,88.2675
734204,Darjiling,WB,Darjeeling,27.035998,88.262675
734209,Darjeeling,WB,Darjeeling,26.8821,88.2788
734213,Darjiling,WB,Darjeeling,27.0465,88.345
734214,Mirik,WB,Darjeeling,26.86595,88.17109
734215,Darjiling,WB,Darjeeling,27.036,88.2626
734216,Darjiling,WB,Darjeeling,26.8821,88.2788
734217,Darjiling,WB,Darjeeling,26.8326,88.2662
734218,Darjiling,WB,Darjeeling,26.8821472,88.2788421
734220,Darjiling,WB,Darjeeling,26.9051,88.3002
734221,Darjiling,WB,Darjeeling,27.016,88.2501
734222,Darjiling,WB,Darjeeling,27.044,88.3809
734223,Darjiling,WB,Darjeeling,26.8584,88.3156
734224,Darjiling,WB,Darjeeling,26.9365068,88.3150473
734226,Darjiling,WB,Darjeeling,26.8821,88.2788
734301,Darjiling,WB,Kalimpong,27.0593,88.4694
734311,Darjiling,WB,Kalimpong,27.15507,88.64071
734312,Darjiling,WB,Darjeeling,27.07055,88.4769
734313,Darjiling,WB,Darjeeling,27.060007,88.469993
734314,Darjiling,WB,Kalimpong,27.1272,88.5937
734315,Darjiling,WB,Kalimpong,27.1416,88.5632
734316,Darjiling,WB,Kalimpong,27.0666,88.4666
734421,Darjiling,WB,Darjeeling,26.683523,88.325847
734423,Darjiling,WB,Darjeeling,27.036007,88.262675
734424,Darjiling,WB,Darjeeling,26.7344444,88.2983333
734425,Darjiling,WB,Darjeeling,26.7084,88.4269
734426,Darjiling,WB,Darjeeling,26.61105,88.33535
734427,Darjiling,WB,Darjeeling,27.036007,27.036007
734429,Darjiling,WB,Darjeeling,26.6352,88.2047
734434,Darjiling,WB,Darjeeling,27.036007,88.262675
734501,Darjiling,WB,Jalpaiguri,26.87,88.57
734503,Kalimpong,WB,Kalimpong,27.11,88.83
735101,Jalpaiguri,WB,Jalpaiguri,26.52,88.71
735102,Jalpaiguri,WB,Jalpaiguri,26.49,88.58
735121,Jalpaiguri,WB,Jalpaiguri,26.48,88.61
735122,Haldibari,WB,Jalpaiguri,26.4,88.79
735132,Jalpaiguri,WB,Jalpaiguri,26.46,88.7
735133,Jalpaiguri,WB,Jalpaiguri,26.6,88.61
735134,Jalpaiguri,WB,Jalpaiguri,26.57,88.54
735135,Jalpaiguri,WB,Jalpaiguri,26.64,88.47
735202,Jalpaiguri,WB,Jalpaiguri,26.79,89.03
735203,Jalpaiguri,WB,Jalpaiguri,26.75,89.05
735204,Jalpaiguri,WB,Alipurduar,26.72,89.14
735205,Jalpaiguri,WB,Jalpaiguri,26.89,89
735206,Jalpaiguri,WB,Jalpaiguri,26.82,88.8
735207,Jalpaiguri,WB,Jalpaiguri,26.87,89.05
735208,Jalpaiguri,WB,Alipurduar,26.80014,89.45602
735209,Jalpaiguri,WB,Jalpaiguri,26.85,88.67
735210,Jalpaiguri,WB,Jalpaiguri,26.62,89.02
735211,Falakata,WB,Alipurduar,26.53,89.19
735212,Gairkata,WB,Jalpaiguri,26.67,89.05
735213,Jalpaiguri,WB,Alipurduar,26.69,89.19
735214,Jalpaiguri,WB,Alipurduar,26.67,89.39
735215,Jalpaiguri,WB,Alipurduar,26.71,89.38
735216,Jalpaiguri,WB,Alipurduar,26.57,89.12
735217,Jalpaiguri,WB,Alipurduar,26.6,89.44
735218,Jalpaiguri,WB,Jalpaiguri,26.76,88.67
735219,Jalpaiguri,WB,Jalpaiguri,26.66,88.76
735220,Jalpaiguri,WB,Alipurduar,26.73,89.28
735221,Jalpaiguri,WB,Jalpaiguri,26.87,88.75
735222,Jalpaiguri,WB,Jalpaiguri,26.95,88.65
735223,Jalpaiguri,WB,Jalpaiguri,26.93,88.81
735224,Jalpaiguri,WB,Jalpaiguri,26.6,88.87
735225,Jalpaiguri,WB,Jalpaiguri,26.92,88.92
735226,Jalpaiguri,WB,Alipurduar,26.5384,88.90455
735227,Jalpaiguri,WB,Alipurduar,26.75,89.58
735228,Jalpaiguri,WB,Alipurduar,26.78,89.22
735229,Jalpaiguri,WB,Jalpaiguri,26.8,88.66
735230,Jalpaiguri,WB,Jalpaiguri,26.83,88.74
735231,Jalpaiguri,WB,Kalimpong,27.45,88.9
735232,Jalpaiguri,WB,Jalpaiguri,26.76,89.06
735233,Jalpaiguri,WB,Jalpaiguri,26.72,88.95
735234,Jalpaiguri,WB,Jalpaiguri,26.81,88.6
735301,Jalpaiguri,WB,Coochbehar,26.41,88.9
735302,Jalpaiguri,WB,Jalpaiguri,26.59,88.8
735303,Koch Bihar,WB,Coochbehar,26.18,88.99
735304,Mekliganj,WB,Coochbehar,26.33,88.97
735305,Jalpaiguri,WB,Jalpaiguri,26.48,88.82
736101,Koch Bihar,WB,Coochbehar,26.3216111,89.4385556
736121,Alipurduar,WB,Alipurduar,26.54,89.45
736122,Jalpaiguri,WB,Alipurduar,26.51,89.49
736123,Alipurduar,WB,Alipurduar,26.52,89.49
736131,Koch Bihar,WB,Coochbehar,26.56,90.47
736133,Koch Bihar,WB,Coochbehar,26.43,89.49
736134,Koch Bihar,WB,Coochbehar,26.17,89.52
736135,Dinhata,WB,Coochbehar,26.14,89.5
736145,Koch Bihar,WB,Coochbehar,26.156,89.4
736146,Mathabhanga,WB,Coochbehar,26.27,89.18
736156,Koch Bihar,WB,Coochbehar,26.35,89.57
736157,Coochbehar,WB,Coochbehar,27.23,84.2
736158,Koch Bihar,WB,Coochbehar,26.12,89.24
736159,Koch Bihar,WB,Coochbehar,26.33,89.66
736160,Koch Bihar,WB,Coochbehar,26.66,88.41
736165,Koch Bihar,WB,Coochbehar,26.36,89.37
736167,Koch Bihar,WB,Coochbehar,26.25,89.48
736168,Koch Bihar,WB,Coochbehar,22.65,88.41
736169,Coochbehar,WB,Coochbehar,22.38,86.88
736170,Koch Bihar,WB,Coochbehar,26.25,89.41
736171,Koch Bihar,WB,Coochbehar,26.09,89.88
736172,Koch Bihar,WB,Coochbehar,26.27,89.12
736176,Coochbehar,WB,Coochbehar,26.08,89.61
736179,Coochbehar,WB,Coochbehar,26.35,89.44
736182,Alipurduar,WB,Alipurduar,26.84,89.37
736201,Jalpaiguri,WB,Alipurduar,26.67,89.37
736202,Jalpaiguri,WB,Alipurduar,26.43,89.72
736203,Jalpaiguri,WB,Alipurduar,26.4,89.82
736204,Koch Bihar,WB,Alipurduar,26.49,89.34
736205,Jalpaiguri,WB,Alipurduar,26.5384,88.90945
736206,Jalpaiguri,WB,Alipurduar,26.49,89.68
736207,Jalpaiguri,WB,Alipurduar,22.76,88.24
736208,Jalpaiguri,WB,Alipurduar,26.48,89.57
737101,Gangtok,SK,East District,27.33225,88.6140278
737102,Gangtok,SK,East District,27.53,88.51
737103,Gangtok,SK,North District,27.37,88.61
737106,Gyalshing,SK,East District,27.23,88.65
737107,Gangtok,SK,East District,27.38,88.52
737111,Gyalshing,SK,West District,27.25,88.27
737113,Gyalshing,SK,West District,27.3,88.18
737116,Mangan,SK,North District,27.53,88.51
737120,Mangan,SK,North District,27.71,88.55
737121,Nayabazar,SK,West District,27.17,88.15
737126,Namchi,SK,South District,27.12,88.35
737128,Namchi,SK,South District,27.1,88.42
737131,Gangtok,SK,East District,27.2,88.7
737132,Rangpo,SK,South District,27.16,88.51
737133,Gangtok,SK,East District,27.19,88.61
737134,Singtam,SK,East District,27.26,88.52
737135,Gangtok,SK,East District,27.26,88.56
737136,Gangtok,SK,East District,27.339833,88.655049
737139,South District,SK,South District,27.32,88.34
741101,Chinsurah,WB,Nadia,22.4916666,88.3819444
741102,Krishnagar,WB,Nadia,23.36,88.49
741103,Krishnagar,WB,Nadia,23.4152778,88.5061111
741121,Krishnagar,WB,Nadia,23.315934,88.527525
741122,Krishnagar,WB,Nadia,23.96,88.67
741123,Krishnagar,WB,Nadia,23.49,88.63
741124,Krishnagar,WB,Nadia,24.0383333,88.1963888
741125,Krishnagar,WB,Nadia,23.48,88.38
741126,Krishnagar,WB,Nadia,23.62,88.38
741127,Krishnagar,WB,Nadia,23.277703,88.578273
741137,Krishnagar,WB,Nadia,23.62,88.27
741138,Krishnagar,WB,Nadia,23.54,88.38
